Gene_set,Term,Overlap,P.value,Adj. P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,neg_log10_padj,gene_set_lib,query_label,library
GO_Biological_Process_2023,Facultative Heterochromatin Formation (GO:0140718),1/17,0.0530498331304249,0.1399855741591874,0,0,19.761904761904763,58.03129891278581,SIRT1,0.8539167170779429,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131),1/17,0.0530498331304249,0.1399855741591874,0,0,19.761904761904763,58.03129891278581,CCL4,0.8539167170779429,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Glucose Transmembrane Transport (GO:0010827),1/17,0.0530498331304249,0.1399855741591874,0,0,19.761904761904763,58.03129891278581,OCLN,0.8539167170779429,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176),1/17,0.0530498331304249,0.1399855741591874,0,0,19.761904761904763,58.03129891278581,SIRT1,0.8539167170779429,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Striated Muscle Cell Differentiation (GO:0051154),1/17,0.0530498331304249,0.1399855741591874,0,0,19.761904761904763,58.03129891278581,BHLHE41,0.8539167170779429,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),1/17,0.0530498331304249,0.1399855741591874,0,0,19.761904761904763,58.03129891278581,DUSP1,0.8539167170779429,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Neuron Maturation (GO:0042551),1/17,0.0530498331304249,0.1399855741591874,0,0,19.761904761904763,58.03129891278581,RND1,0.8539167170779429,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Brown Fat Cell Differentiation (GO:0090335),1/17,0.0530498331304249,0.1399855741591874,0,0,19.761904761904763,58.03129891278581,SIRT1,0.8539167170779429,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Cellular Senescence (GO:2000773),1/17,0.0530498331304249,0.1399855741591874,0,0,19.761904761904763,58.03129891278581,SIRT1,0.8539167170779429,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),3/265,0.053097976405209,0.1399855741591874,0,0,3.693029658365661,10.841318654545995,TSPYL2;OCLN;SIRT1,0.8539167170779429,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),2/117,0.0540876191014431,0.1402066113675803,0,0,5.559887798036466,16.219026531136908,CXCL6;CXCL1,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Cellular Response To Oxidative Stress (GO:0034599),2/117,0.0540876191014431,0.1402066113675803,0,0,5.559887798036466,16.219026531136908,FOS;BMAL1,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Protein Kinase Activity (GO:0045859),2/119,0.055735726530992,0.1402066113675803,0,0,5.464295561069755,15.776153105739349,TSPYL2;SIRT1,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Angiogenesis (GO:0045766),2/119,0.055735726530992,0.1402066113675803,0,0,5.464295561069755,15.776153105739349,SIRT1;RAPGEF3,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Glycerolipid Catabolic Process (GO:0046503),1/18,0.0560826445470321,0.1402066113675803,0,0,18.598506069094302,53.58097327195968,PLA2G4C,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Peptide Hormone Secretion (GO:0090278),1/18,0.0560826445470321,0.1402066113675803,0,0,18.598506069094302,53.58097327195968,SIRT4,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction By P53 Class Mediator (GO:1901797),1/18,0.0560826445470321,0.1402066113675803,0,0,18.598506069094302,53.58097327195968,SIRT1,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898),1/18,0.0560826445470321,0.1402066113675803,0,0,18.598506069094302,53.58097327195968,PMAIP1,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Permeability (GO:0046902),1/18,0.0560826445470321,0.1402066113675803,0,0,18.598506069094302,53.58097327195968,PMAIP1,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474),1/18,0.0560826445470321,0.1402066113675803,0,0,18.598506069094302,53.58097327195968,TAP1,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Neuromuscular Process (GO:0050905),1/18,0.0560826445470321,0.1402066113675803,0,0,18.598506069094302,53.58097327195968,HOXA1,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Neuron Fate Commitment (GO:0048663),1/18,0.0560826445470321,0.1402066113675803,0,0,18.598506069094302,53.58097327195968,ISL2,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),1/18,0.0560826445470321,0.1402066113675803,0,0,18.598506069094302,53.58097327195968,SIRT1,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of RIG-I Signaling Pathway (GO:0039535),1/18,0.0560826445470321,0.1402066113675803,0,0,18.598506069094302,53.58097327195968,BIRC3,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Adaptive Immune Response (GO:0002819),1/18,0.0560826445470321,0.1402066113675803,0,0,18.598506069094302,53.58097327195968,SIRT1,0.853231506963083,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),2/122,0.0582408269396398,0.1433169676611581,0,0,5.326881720430108,15.14522325024563,IRS2;SIRT1,0.8437023893278511,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Steroid Hormone Biosynthetic Process (GO:0120178),1/19,0.0591058942492224,0.1433169676611581,0,0,17.56437389770723,49.67950767349094,CYP11A1,0.8437023893278511,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Histone Methylation (GO:0031062),1/19,0.0591058942492224,0.1433169676611581,0,0,17.56437389770723,49.67950767349094,SIRT1,0.8437023893278511,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922),1/19,0.0591058942492224,0.1433169676611581,0,0,17.56437389770723,49.67950767349094,SIRT4,0.8437023893278511,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Vesicle Docking (GO:0048278),1/19,0.0591058942492224,0.1433169676611581,0,0,17.56437389770723,49.67950767349094,STX11,0.8437023893278511,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:0042771),1/19,0.0591058942492224,0.1433169676611581,0,0,17.56437389770723,49.67950767349094,SIRT1,0.8437023893278511,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Neuroinflammatory Response (GO:0150077),1/19,0.0591058942492224,0.1433169676611581,0,0,17.56437389770723,49.67950767349094,CD200R1,0.8437023893278511,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Tissue Remodeling (GO:0034103),1/19,0.0591058942492224,0.1433169676611581,0,0,17.56437389770723,49.67950767349094,IL15,0.8437023893278511,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Behavior (GO:0050795),1/19,0.0591058942492224,0.1433169676611581,0,0,17.56437389770723,49.67950767349094,HOXA1,0.8437023893278511,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Growth (GO:0045926),2/124,0.0599324397149775,0.1434290401428646,0,0,5.2390269698572185,14.745437115388128,TSPYL2;SIRT1,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),2/124,0.0599324397149775,0.1434290401428646,0,0,5.2390269698572185,14.745437115388128,CXCL6;CXCL1,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle (GO:0007346),2/125,0.0607846045416268,0.1434290401428646,0,0,5.196170993968004,14.551454611385338,ASNS;SIRT1,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Cell Growth (GO:0030308),2/125,0.0607846045416268,0.1434290401428646,0,0,5.196170993968004,14.551454611385338,TSPYL2;SIRT1,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Protein-Containing Complex Organization (GO:0043933),2/126,0.0616409619207201,0.1434290401428646,0,0,5.154006243496358,14.361270727134851,OCLN;LPXN,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,DNA Methylation (GO:0006306),1/20,0.0621196118687717,0.1434290401428646,0,0,16.639097744360903,46.23495322747936,FOS,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Lipid Catabolic Process (GO:0050996),1/20,0.0621196118687717,0.1434290401428646,0,0,16.639097744360903,46.23495322747936,IRS2,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214),1/20,0.0621196118687717,0.1434290401428646,0,0,16.639097744360903,46.23495322747936,GABRG2,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Phosphate Metabolic Process (GO:0045936),1/20,0.0621196118687717,0.1434290401428646,0,0,16.639097744360903,46.23495322747936,SIRT1,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Reproductive Process (GO:2000242),1/20,0.0621196118687717,0.1434290401428646,0,0,16.639097744360903,46.23495322747936,DUSP1,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Meiotic Cell Cycle (GO:0051445),1/20,0.0621196118687717,0.1434290401428646,0,0,16.639097744360903,46.23495322747936,DUSP1,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Necroptotic Process (GO:0060544),1/20,0.0621196118687717,0.1434290401428646,0,0,16.639097744360903,46.23495322747936,BIRC3,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Phosphatidylglycerol Metabolic Process (GO:0046471),1/20,0.0621196118687717,0.1434290401428646,0,0,16.639097744360903,46.23495322747936,SERAC1,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121),1/20,0.0621196118687717,0.1434290401428646,0,0,16.639097744360903,46.23495322747936,BIRC3,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Endothelial Cell Development (GO:0001885),1/20,0.0621196118687717,0.1434290401428646,0,0,16.639097744360903,46.23495322747936,RAPGEF3,0.8433629079643306,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Interleukin-2 Production (GO:0032703),1/21,0.0651238269699161,0.1475461704787162,0,0,15.806349206349209,43.17448633216941,HDAC9,0.8310720580145461,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Histone Deacetylation (GO:0031063),1/21,0.0651238269699161,0.1475461704787162,0,0,15.806349206349209,43.17448633216941,SIRT1,0.8310720580145461,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Lipid Storage (GO:0010883),1/21,0.0651238269699161,0.1475461704787162,0,0,15.806349206349209,43.17448633216941,SIRT1,0.8310720580145461,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798),1/21,0.0651238269699161,0.1475461704787162,0,0,15.806349206349209,43.17448633216941,PMAIP1,0.8310720580145461,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483),1/21,0.0651238269699161,0.1475461704787162,0,0,15.806349206349209,43.17448633216941,TAP1,0.8310720580145461,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Response To Cadmium Ion (GO:0046686),1/21,0.0651238269699161,0.1475461704787162,0,0,15.806349206349209,43.17448633216941,FOS,0.8310720580145461,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Protein Export From Nucleus (GO:0046825),1/22,0.0681185690281569,0.1528977168588661,0,0,15.052910052910052,40.43972459506669,RAPGEF3,0.8155989996301849,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Cellular Response To Cadmium Ion (GO:0071276),1/22,0.0681185690281569,0.1528977168588661,0,0,15.052910052910052,40.43972459506669,FOS,0.8155989996301849,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Cholesterol Efflux (GO:0010875),1/22,0.0681185690281569,0.1528977168588661,0,0,15.052910052910052,40.43972459506669,SIRT1,0.8155989996301849,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),4/482,0.0684334959850316,0.1531305079911973,0,0,2.7138075313807533,7.278141060380355,ASNS;SIRT1;IFIT3;BIRC3,0.814938276758906,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Centrosome Cycle (GO:0046605),1/23,0.0711038674321035,0.1556748400399043,0,0,14.367965367965368,37.98334792390798,SIRT1,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Assembly (GO:0010592),1/23,0.0711038674321035,0.1556748400399043,0,0,14.367965367965368,37.98334792390798,OCLN,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202),1/23,0.0711038674321035,0.1556748400399043,0,0,14.367965367965368,37.98334792390798,SIRT1,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Artery Development (GO:0060840),1/23,0.0711038674321035,0.1556748400399043,0,0,14.367965367965368,37.98334792390798,HOXA1,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of T Cell Migration (GO:2000404),1/23,0.0711038674321035,0.1556748400399043,0,0,14.367965367965368,37.98334792390798,CD200R1,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Entrainment Of Circadian Clock By Photoperiod (GO:0043153),1/23,0.0711038674321035,0.1556748400399043,0,0,14.367965367965368,37.98334792390798,BHLHE40,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,BIRC3,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Interleukin-17 Production (GO:0032740),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,IL15,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Fat-Soluble Vitamin Metabolic Process (GO:0006775),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,CYP11A1,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,PMAIP1,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Lipid Metabolic Process (GO:0045834),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,SIRT4,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Muscle Cell Differentiation (GO:0051147),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,HDAC9,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,ZEB2,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Protein K48-linked Deubiquitination (GO:0071108),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,MINDY1,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Photoperiodism (GO:0009648),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,BHLHE40,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Response To Hexose (GO:0009746),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,IRS2,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,LPXN,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,ZEB2,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Ear Morphogenesis (GO:0042471),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,HOXA1,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Eosinophil Chemotaxis (GO:0048245),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,CCL4,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Eosinophil Migration (GO:0072677),1/24,0.0740797514672648,0.1556748400399043,0,0,13.742581090407178,35.766620798258494,CCL4,0.8077815718556234,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),5/705,0.0748183657908305,0.1567725872784744,0,0,2.328813559322034,6.037896033645561,PMAIP1;ASNS;SIRT1;IFIT3;BIRC3,0.8047298742694547,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),3/308,0.0759385413904366,0.156905987350919,0,0,3.165439398011287,8.159967592798207,DUSP1;CCL4;SIRT1,0.8043604839219671,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),1/25,0.0770462503405892,0.156905987350919,0,0,13.16931216931217,33.75754823262795,SIRT1,0.8043604839219671,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Lipid Biosynthetic Process (GO:0051055),1/25,0.0770462503405892,0.156905987350919,0,0,13.16931216931217,33.75754823262795,SIRT1,0.8043604839219671,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Glycogen Biosynthetic Process (GO:0005979),1/25,0.0770462503405892,0.156905987350919,0,0,13.16931216931217,33.75754823262795,IRS2,0.8043604839219671,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Inner Ear Morphogenesis (GO:0042472),1/25,0.0770462503405892,0.156905987350919,0,0,13.16931216931217,33.75754823262795,HOXA1,0.8043604839219671,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200),1/25,0.0770462503405892,0.156905987350919,0,0,13.16931216931217,33.75754823262795,PMAIP1,0.8043604839219671,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Monocyte Chemotaxis (GO:0090025),1/25,0.0770462503405892,0.156905987350919,0,0,13.16931216931217,33.75754823262795,DUSP1,0.8043604839219671,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Response To dsRNA (GO:0043331),1/25,0.0770462503405892,0.156905987350919,0,0,13.16931216931217,33.75754823262795,PMAIP1,0.8043604839219671,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Reorganization (GO:2000249),1/25,0.0770462503405892,0.156905987350919,0,0,13.16931216931217,33.75754823262795,RAPGEF3,0.8043604839219671,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of TORC1 Signaling (GO:1904262),1/25,0.0770462503405892,0.156905987350919,0,0,13.16931216931217,33.75754823262795,SESN1,0.8043604839219671,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Cold-Induced Thermogenesis (GO:0120161),2/146,0.0795965246021144,0.1611179446156455,0,0,4.433691756272402,11.220719916866695,IL15;BMAL1,0.7928560870571966,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112),1/26,0.0800033931884584,0.1611179446156455,0,0,12.641904761904762,31.929484782564348,OCLN,0.7928560870571966,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,cAMP-mediated Signaling (GO:0019933),1/26,0.0800033931884584,0.1611179446156455,0,0,12.641904761904762,31.929484782564348,RAPGEF3,0.7928560870571966,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of Catalytic Activity (GO:0043086),1/26,0.0800033931884584,0.1611179446156455,0,0,12.641904761904762,31.929484782564348,SIRT1,0.7928560870571966,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Defense Response To Symbiont (GO:0140546),2/148,0.0814733383538998,0.1625395312041994,0,0,4.372514361467079,10.963989901915587,PMAIP1;IFIT3,0.7890409971716152,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),3/319,0.0823809472213779,0.1625395312041994,0,0,3.05353807843951,7.622855793004873,FEM1C;SIRT1;BMAL1,0.7890409971716152,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),2/149,0.0824169198110105,0.1625395312041994,0,0,4.342549923195085,10.83885055908658,BHLHE40;SIRT1,0.7890409971716152,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Immune System Process (GO:0002684),1/27,0.08295120902835,0.1625395312041994,0,0,12.155067155067156,30.260072343994267,IL15,0.7890409971716152,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,DNA Synthesis Involved In DNA Repair (GO:0000731),1/27,0.08295120902835,0.1625395312041994,0,0,12.155067155067156,30.260072343994267,SIRT1,0.7890409971716152,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle (GO:0045931),1/27,0.08295120902835,0.1625395312041994,0,0,12.155067155067156,30.260072343994267,ASNS,0.7890409971716152,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Glycerophospholipid Catabolic Process (GO:0046475),1/27,0.08295120902835,0.1625395312041994,0,0,12.155067155067156,30.260072343994267,PLA2G4C,0.7890409971716152,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Response To Wounding (GO:1903036),1/27,0.08295120902835,0.1625395312041994,0,0,12.155067155067156,30.260072343994267,OCLN,0.7890409971716152,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223),1/27,0.08295120902835,0.1625395312041994,0,0,12.155067155067156,30.260072343994267,HDAC9,0.7890409971716152,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Androgen Receptor Signaling Pathway (GO:0060765),1/27,0.08295120902835,0.1625395312041994,0,0,12.155067155067156,30.260072343994267,SIRT1,0.7890409971716152,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Cellular Response To Organic Cyclic Compound (GO:0071407),2/152,0.0852679933065263,0.1651725515417629,0,0,4.25505376344086,10.475755653451165,GABRG2;RAPGEF3,0.7820621222964441,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Establishment Of Endothelial Barrier (GO:0061028),1/28,0.0858897268017167,0.1651725515417629,0,0,11.704291593180482,28.730419843799343,RAPGEF3,0.7820621222964441,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Vesicle Coating (GO:0006901),1/28,0.0858897268017167,0.1651725515417629,0,0,11.704291593180482,28.730419843799343,TRAPPC6B,0.7820621222964441,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Regulation Of Lipid Biosynthetic Process (GO:0046890),1/28,0.0858897268017167,0.1651725515417629,0,0,11.704291593180482,28.730419843799343,SIRT4,0.7820621222964441,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Membrane Fusion (GO:0061025),1/28,0.0858897268017167,0.1651725515417629,0,0,11.704291593180482,28.730419843799343,STX11,0.7820621222964441,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Phospholipid Catabolic Process (GO:0009395),1/28,0.0858897268017167,0.1651725515417629,0,0,11.704291593180482,28.730419843799343,PLA2G4C,0.7820621222964441,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Defense Response To Virus By Host (GO:0002230),1/28,0.0858897268017167,0.1651725515417629,0,0,11.704291593180482,28.730419843799343,TRAF3IP2,0.7820621222964441,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Positive Regulation Of Microtubule Polymerization (GO:0031116),1/29,0.088818975374761,0.1668232050432688,0,0,11.285714285714286,27.32446317822344,OCLN,0.7777435393019918,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Heterotypic Cell-Cell Adhesion (GO:0034113),1/29,0.088818975374761,0.1668232050432688,0,0,11.285714285714286,27.32446317822344,CD200R1,0.7777435393019918,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Integrated Stress Response Signaling (GO:0140467),1/29,0.088818975374761,0.1668232050432688,0,0,11.285714285714286,27.32446317822344,FOS,0.7777435393019918,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Lipid Droplet Organization (GO:0034389),1/29,0.088818975374761,0.1668232050432688,0,0,11.285714285714286,27.32446317822344,PLA2G4C,0.7777435393019918,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Protein Acetylation (GO:0006473),1/29,0.088818975374761,0.1668232050432688,0,0,11.285714285714286,27.32446317822344,SIRT1,0.7777435393019918,GO_BP,ZIKV_up,GO_BP
GO_Biological_Process_2023,Maintenance Of Blood-Brain Barrier (GO:0035633),1/29,0.088818975374761,0.1668232050432688,0,0,11.285714285714286,27.32446317822344,OCLN,0.7777435393019918,GO_BP,ZIKV_up,GO_BP
